name;country
musleh;Palestine
osama;Palestine
ramadan;Palestine
rayyan;Palestine
saqer;Palestine
sultan;Palestine
al-ansari;Qatar
alabdulla;Qatar
alsayed;Qatar
darwish;Qatar
khalifa;Qatar
mostafa;Qatar
omer;Qatar
rashid;Qatar
soliman;Qatar
taha;Qatar
manzi;Rwanda
muhire;Rwanda
mutabazi;Rwanda
ndayishimiye;Rwanda
ngabo;Rwanda
nsabimana;Rwanda
tuyishime;Rwanda
umutoni;Rwanda
yves;Rwanda
haroun;Sudan
isam;Sudan
nasr;Sudan
yasir;Sudan
klemencic;Slovenia
sykora;Slovakia
tkac;Slovakia
urbanova;Slovakia
zatko;Slovakia
roble;Somalia
samatar;Somalia
abd;Syria
al;Syria
alhalabi;Syria
alkhateeb;Syria
ebrahim;Syria
ghazal;Syria
haidar;Syria
hammoud;Syria
kassar;Syria
mousa;Syria
osman;Syria
younes;Syria
zakaria;Syria
diaz;Trinidad and Tobago
jimenez;Trinidad and Tobago
ramirez;Trinidad and Tobago
richards;Trinidad and Tobago
xie;Taiwan
azimov;Uzbekistan
muminov;Uzbekistan
pulatov;Uzbekistan
ali;Zambia
davis;Zambia
mudenda;Zambia
boy;Zimbabwe
makombe;Zimbabwe
makumbe;Zimbabwe
ndoro;Zimbabwe
wacho;Zimbabwe
ward;Zimbabwe
cardona;Armenia
grigorian;Armenia
kocharyan;Armenia
ohanyan;Armenia
barry;Burkina Faso
freitas;Burkina Faso
kafando;Burkina Faso
karim;Burkina Faso
marques;Burkina Faso
sanchez;Burkina Faso
jawad;Bahrain
mahmood;Bahrain
houessou;Benin
tossou;Benin
lewis;Bahamas
marie;Bahamas
green;Belarus
melnikov;Belarus
novik;Belarus
novikova;Belarus
vorobeva;Belarus
zajsev;Belarus
novikov;Belarus
pashkevic;Belarus
sergeev;Belarus
anderson;Belize
redondo;Belize
thompson;Belize
ali;Congo
david;Congo
kongolo;Congo
mbala;Congo
aguilar;Cuba
fuentes;Cuba
mendez;Cuba
serrano;Cuba
vega;Cuba
castro;Cape Verde
correa;Cape Verde
fernandez;Cape Verde
gomez;Cape Verde
gonzalez;Cape Verde
miranda;Cape Verde
moreno;Cape Verde
gregoriou;Cyprus
konstantinou;Cyprus
kyriakides;Cyprus
ozdemir;Cyprus
panayi;Cyprus
ba;Guinea
boy;Guinea
dore;Guinea
jallow;Guinea
kamano;Guinea
kolie;Guinea
kone;Guinea
leno;Guinea
sall;Guinea
bernard;Haiti
jules;Haiti
laguerre;Haiti
ricardo;Haiti
arnadottir;Iceland
asgeirsson;Iceland
hafsteinsson;Iceland
pall;Iceland
omarov;Kazakhstan
ospanova;Kazakhstan
andreeva;Kazakhstan
vorobeva;Kazakhstan
efimov;Kazakhstan
zaxarov;Kazakhstan
k;Kazakhstan
kozlov;Kazakhstan
lebedev;Kazakhstan
mixajlov;Kazakhstan
morozova;Kazakhstan
nazarov;Kazakhstan
omarov;Kazakhstan
osipova;Kazakhstan
sergeevic;Kazakhstan
stepanov;Kazakhstan
alwis;Sri Lanka
hameed;Sri Lanka
rajapaksa;Sri Lanka
seneviratne;Sri Lanka
petkevicius;Lithuania
urbonas;Lithuania
barone;Luxembourg
camara;Luxembourg
caputo;Luxembourg
fernandes;Luxembourg
ferro;Luxembourg
hansen;Luxembourg
martini;Luxembourg
martins;Luxembourg
oliveira;Luxembourg
williams;Luxembourg
berga;Latvia
birznieks;Latvia
bondare;Latvia
dreimane;Latvia
freibergs;Latvia
ivanov;Latvia
krastins;Latvia
mucenieks;Latvia
murniece;Latvia
priedite;Latvia
zalitis;Latvia
el;Libya
hasan;Libya
ismail;Libya
madi;Libya
ceban;Moldova
lee;Moldova
popa;Moldova
ameti;Macedonia
arsovska;Macedonia
ilievska;Macedonia
iljazi;Macedonia
kuzmanovski;Macedonia
pavlovski;Macedonia
shabani;Macedonia
spasovska;Macedonia
trajkov;Macedonia
velkovski;Macedonia
bouare;Mali
dramane;Mali
youssouf;Mali
nay;Myanmar [Burma]
ta;Myanmar [Burma]
yu;Myanmar [Burma]
brincat;Malta
dalli;Malta
mamo;Malta
psaila;Malta
domingos;Mozambique
junior;Mozambique
macuacua;Mozambique
oliveira;Mozambique
rafael;Mozambique
juma;Oman
mehmood;Oman
de guzman;Papua New Guinea
kim;Papua New Guinea
rivera;Papua New Guinea
tan;Papua New Guinea
obaid;Palestine
qasem;Palestine
qudaih;Palestine
salama;Palestine
shurrab;Palestine
skaik;Palestine
adam;Qatar
afridi;Qatar
alkubaisi;Qatar
almalki;Qatar
hamad;Qatar
joseph;Qatar
khalil;Qatar
said;Qatar
bizimana;Rwanda
innocent;Rwanda
kalisa;Rwanda
ndagijimana;Rwanda
ndayisenga;Rwanda
niyigena;Rwanda
niyonzima;Rwanda
nkusi;Rwanda
bezjak;Slovenia
breznik;Slovenia
jankovic;Slovenia
knez;Slovenia
petek;Slovenia
tavcar;Slovenia
vidovic;Slovenia
zorko;Slovenia
abdillahi;Somalia
artan;Somalia
khalid;Somalia
mahamud;Somalia
muuse;Somalia
sharif;Somalia
shariif;Somalia
moussa;Syria
nader;Syria
sleman;Syria
zidan;Syria
lee;Trinidad and Tobago
persad;Trinidad and Tobago
ruiz;Trinidad and Tobago
wilson;Trinidad and Tobago
kim;Uzbekistan
kumwenda;Zambia
manda;Zambia
martin;Zambia
munthali;Zambia
sikazwe;Zambia
simfukwe;Zambia
thompson;Zambia
wilson;Zambia
bae;Zimbabwe
clarke;Zimbabwe
gondo;Zimbabwe
muzenda;Zimbabwe
mwale;Zimbabwe
nyemba;Zimbabwe
aleksanyan;Armenia
arzumanyan;Armenia
gonzalez;Armenia
nahapetyan;Armenia
ramirez;Armenia
safaryan;Armenia
barros;Burkina Faso
carter;Burkina Faso
gonzalez;Burkina Faso
moussa;Burkina Faso
santana;Burkina Faso
tiendrebeogo;Burkina Faso
ahmad;Bahrain
hamad;Bahrain
marhoon;Bahrain
saleh;Bahrain
johnson;Benin
sossou;Benin
albury;Bahamas
burke;Bahamas
harris;Bahamas
pinder;Bahamas
sands;Bahamas
sweeting;Bahamas
white;Bahamas
wilson;Bahamas
cat;Belarus
ivanova;Belarus
kovalenko;Belarus
kuzmich;Belarus
miller;Belarus
novikov;Belarus
andreev;Belarus
bogdanova;Belarus
lukashevic;Belarus
makarova;Belarus
melnikov;Belarus
moroz;Belarus
romanov;Belarus
savcenko;Belarus
sokolova;Belarus
green;Belize
harris;Belize
jackson;Belize
kariuki;Congo
kasonga;Congo
kitenge;Congo
njoroge;Congo
wilson;Congo
itoua;Republic of the Congo
kabeya;Republic of the Congo
kayembe;Republic of the Congo
mabiala;Republic of the Congo
mukendi;Republic of the Congo
mutombo;Republic of the Congo
benitez;Cuba
king;Cuba
miranda;Cuba
santos;Cuba
sosa;Cuba
borges;Cape Verde
campos;Cape Verde
marques;Cape Verde
sousa;Cape Verde
vargas;Cape Verde
ahmed;Cyprus
aslan;Cyprus
chrysostomou;Cyprus
eleftheriou;Cyprus
kilic;Cyprus
korkmaz;Cyprus
sjimsjek;Cyprus
vassiliou;Cyprus
saar;Estonia
barrie;Guinea
fadiga;Guinea
guinee;Guinea
ismael;Guinea
mansare;Guinea
mory;Guinea
anderson;Haiti
daniel;Haiti
delva;Haiti
jimmy;Haiti
le sage;Haiti
agustsson;Iceland
anderson;Iceland
baldursson;Iceland
berg;Iceland
runarsson;Iceland
ali;Kazakhstan
sultan;Kazakhstan
grigorev;Kazakhstan
dmitrieva;Kazakhstan
ibragimova;Kazakhstan
isaev;Kazakhstan
maksimov;Kazakhstan
nikitin;Kazakhstan
sorokin;Kazakhstan
abeykoon;Sri Lanka
abeywickrama;Sri Lanka
cool;Sri Lanka
gunasekera;Sri Lanka
irshad;Sri Lanka
jayalath;Sri Lanka
max;Sri Lanka
ranatunga;Sri Lanka
samarakoon;Sri Lanka
senarathna;Sri Lanka
bruzas;Lithuania
ivanauskas;Lithuania
jankauskaite;Lithuania
lukosius;Lithuania
marija;Lithuania
vilnius;Lithuania
caruso;Luxembourg
conti;Luxembourg
gonzalez;Luxembourg
klein;Luxembourg
kremer;Luxembourg
lee;Luxembourg
salvetti;Luxembourg
schneider;Luxembourg
thill;Luxembourg
viola;Luxembourg
alksnis;Latvia
brown;Latvia
gailis;Latvia
gutmanis;Latvia
irbe;Latvia
millers;Latvia
rozentale;Latvia
smilga;Latvia
straume;Latvia
upite;Latvia
veide;Latvia
essa;Libya
milad;Libya
nasser;Libya
poposki;Macedonia
risteska;Macedonia
stojanoski;Macedonia
tasevska;Macedonia
dabo;Mali
tamboura;Mali
thiam;Mali
maw;Myanmar [Burma]
ni;Myanmar [Burma]
nwe;Myanmar [Burma]
swe;Myanmar [Burma]
chetcuti;Malta
dimech;Malta
said;Malta
sant;Malta
ernesto;Mozambique
fernandes;Mozambique
gomes;Mozambique
ismail;Mozambique
mahmoud;Mozambique
sousa;Mozambique
al;Oman
al-amri;Oman
alshibli;Oman
boy;Oman
hasan;Oman
saeed;Oman
saud;Oman
taha;Oman
chua;Papua New Guinea
fernandez;Papua New Guinea
flores;Papua New Guinea
smith;Papua New Guinea
sy;Papua New Guinea
ahamed;Qatar
alsada;Qatar
iqbal;Qatar
mathew;Qatar
nair;Qatar
riaz;Qatar
salim;Qatar
sultan;Qatar
karangwa;Rwanda
muhirwa;Rwanda
shyaka;Rwanda
bogataj;Slovenia
ceh;Slovenia
dolenc;Slovenia
erjavec;Slovenia
hafner;Slovenia
jerman;Slovenia
kuhar;Slovenia
lesjak;Slovenia
majcen;Slovenia
marie;Slovenia
ribic;Slovenia
guled;Somalia
haaji;Somalia
jamac;Somalia
noor;Somalia
campbell;Trinidad and Tobago
davis;Trinidad and Tobago
douglas;Trinidad and Tobago
mitchell;Trinidad and Tobago
akramov;Uzbekistan
boy;Uzbekistan
gafurov;Uzbekistan
hakimov;Uzbekistan
hasanov;Uzbekistan
ismoilov;Uzbekistan
karimova;Uzbekistan
mirzayev;Uzbekistan
olimov;Uzbekistan
axmedov;Uzbekistan
anderson;Zambia
chisha;Zambia
kamanga;Zambia
lombe;Zambia
miti;Zambia
mutambo;Zambia
walker;Zambia
bhebhe;Zimbabwe
black;Zimbabwe
maphosa;Zimbabwe
motsi;Zimbabwe
mwanza;Zimbabwe
shava;Zimbabwe
white;Zimbabwe
darbinyan;Armenia
tovmasyan;Armenia
voskanyan;Armenia
zakaryan;Armenia
bouda;Burkina Faso
cisse;Burkina Faso
ibrahim;Burkina Faso
lira;Burkina Faso
maiga;Burkina Faso
monteiro;Burkina Faso
torres;Burkina Faso
almajed;Bahrain
faisal;Bahrain
kamal;Bahrain
khalaf;Bahrain
mattar;Bahrain
quenum;Benin
toure;Benin
burrows;Bahamas
garcia;Bahamas
martinez;Bahamas
walker;Bahamas
egorova;Belarus
zhukova;Belarus
zaxarova;Belarus
mixajlova;Belarus
nikolaevic;Belarus
pavlova;Belarus
semenova;Belarus
soloveva;Belarus
tarasova;Belarus
filippov;Belarus
ushkevic;Belarus
blanco;Belize
cole;Belize
delgado;Belize
flores;Belize
guerrero;Belize
marin;Belize
vazquez;Belize
christian;Congo
kalombo;Congo
khan;Congo
king;Congo
matondo;Congo
ngoy;Congo
parker;Congo
patrick;Congo
singh;Congo
tshimanga;Congo
kabongo;Republic of the Congo
kalonji;Republic of the Congo
abreu;Cuba
cardenas;Cuba
flores;Cuba
glez;Cuba
leyva;Cuba
mendoza;Cuba
nunez;Cuba
santana;Cape Verde
cosjkun;Cyprus
demetriades;Cyprus
khan;Cyprus
kurt;Cyprus
pavlou;Cyprus
philippou;Cyprus
magi;Estonia
miller;Estonia
beavogui;Guinea
oury;Guinea
saliou;Guinea
tolno;Guinea
gabriel;Haiti
jean-baptiste;Haiti
jeff;Haiti
ronald;Haiti
sanon;Haiti
ben;Iceland
blondal;Iceland
hermannsson;Iceland
johannsdottir;Iceland
orri;Iceland
skulason;Iceland
smari;Iceland
sverrisson;Iceland
ibragimov;Kazakhstan
smith;Kazakhstan
antonov;Kazakhstan
borisova;Kazakhstan
grigoreva;Kazakhstan
egorova;Kazakhstan
zhukova;Kazakhstan
zajsev;Kazakhstan
kiselev;Kazakhstan
kiseleva;Kazakhstan
kulikova;Kazakhstan
medvedeva;Kazakhstan
nikolaev;Kazakhstan
novikova;Kazakhstan
omarova;Kazakhstan
pavlova;Kazakhstan
petrova;Kazakhstan
sergeev;Kazakhstan
sergeeva;Kazakhstan
tarasov;Kazakhstan
frolova;Kazakhstan
soj;Kazakhstan
praveen;Sri Lanka
rajapakse;Sri Lanka
rangana;Sri Lanka
adomaityte;Lithuania
baranauskas;Lithuania
bartkus;Lithuania
jankunas;Lithuania
kavaliauskas;Lithuania
malinauskas;Lithuania
sakalauskas;Lithuania
stankeviciute;Lithuania
barbieri;Luxembourg
de rosa;Luxembourg
manca;Luxembourg
martin;Luxembourg
martinez;Luxembourg
milani;Luxembourg
moreira;Luxembourg
palmieri;Luxembourg
perez;Luxembourg
singh;Luxembourg
petrova;Latvia
petrovs;Latvia
romanovskis;Latvia
rubene;Latvia
saulite;Latvia
zemitis;Latvia
zile;Latvia
badi;Libya
queen;Libya
lungu;Moldova
kebe;Mali
santos;Mali
sogodogo;Mali
hsu;Myanmar [Burma]
kim;Myanmar [Burma]
nandar;Myanmar [Burma]
swar;Myanmar [Burma]
yar;Myanmar [Burma]
bajada;Malta
cini;Malta
zarb;Malta
alberto;Mozambique
armando;Mozambique
banze;Mozambique
chauque;Mozambique
de sousa;Mozambique
ferreira;Mozambique
hassan;Mozambique
luis;Mozambique
manjate;Mozambique
mohamed;Mozambique
pedro;Mozambique
tamele;Mozambique
alhasani;Oman
alkaabi;Oman
alsadi;Oman
alsalmi;Oman
ansari;Oman
khamis;Oman
lama;Oman
shahzad;Oman
johnson;Papua New Guinea
sanchez;Papua New Guinea
aziz;Qatar
ramadan;Qatar
raza;Qatar
varghese;Qatar
byiringiro;Rwanda
claude;Rwanda
fred;Rwanda
gasana;Rwanda
mucyo;Rwanda
mugabe;Rwanda
munyaneza;Rwanda
niyonkuru;Rwanda
nizeyimana;Rwanda
sibomana;Rwanda
frelih;Slovenia
jelen;Slovenia
jovanovic;Slovenia
kocar;Slovenia
markovic;Slovenia
muhic;Slovenia
music;Slovenia
pavlovic;Slovenia
pusnik;Slovenia
savic;Slovenia
ursic;Slovenia
castro;Trinidad and Tobago
grant;Trinidad and Tobago
gutierrez;Trinidad and Tobago
munoz;Trinidad and Tobago
scott;Trinidad and Tobago
madaminov;Uzbekistan
maxmudov;Uzbekistan
ochilov;Uzbekistan
rakhmatov;Uzbekistan
raximov;Uzbekistan
saidov;Uzbekistan
turgunov;Uzbekistan
prince;Zambia
roberts;Zambia
scott;Zambia
simbeye;Zambia
young;Zambia
cee;Zimbabwe
davis;Zimbabwe
gore;Zimbabwe
gutsa;Zimbabwe
guy;Zimbabwe
hughes;Zimbabwe
martin;Zimbabwe
walker;Zimbabwe
aslanyan;Armenia
gharibyan;Armenia
ghukasyan;Armenia
giraldo;Armenia
mnatsakanyan;Armenia
andrade;Burkina Faso
hernandez;Burkina Faso
jones;Burkina Faso
martinez;Burkina Faso
nascimento;Burkina Faso
neto;Burkina Faso
ribeiro;Burkina Faso
rocha;Burkina Faso
vieira;Burkina Faso
alalawi;Bahrain
baloch;Bahrain
islam;Bahrain
jamal;Bahrain
rashed;Bahrain
adderley;Bahamas
bain;Bahamas
butler;Bahamas
darville;Bahamas
lee;Bahamas
martin;Bahamas
mckenzie;Bahamas
moore;Bahamas
carrasco;Belize
castro;Belize
king;Belize
rivera;Belize
robinson;Belize
taylor;Belize
joseph;Congo
man;Congo
mpoyi;Congo
nkosi;Congo
omondi;Congo
ibara;Republic of the Congo
kazadi;Republic of the Congo
estrada;Cuba
fonseca;Cuba
ortiz;Cuba
aguilar;Cape Verde
duarte;Cape Verde
teixeira;Cape Verde
achilleos;Cyprus
aristidou;Cyprus
napa;Cyprus
nicolaides;Cyprus
solomou;Cyprus
turk;Cyprus
koppel;Estonia
dansoko;Guinea
diabate;Guinea
dioubate;Guinea
haidara;Guinea
hawa;Guinea
loua;Guinea
mamadi;Guinea
sy;Guinea
alexis;Haiti
baptiste;Haiti
edouard;Haiti
jonathan;Haiti
nicolas;Haiti
philippe;Haiti
victor;Haiti
birta;Iceland
gylfason;Iceland
holm;Iceland
johannesson;Iceland
jones;Iceland
mist;Iceland
oli;Iceland
snorrason;Iceland
saivarsson;Iceland
fedorova;Kazakhstan
shevcenko;Kazakhstan
jakovlev;Kazakhstan
kucinskas;Lithuania
mickus;Lithuania
mockus;Lithuania
petraitis;Lithuania
vasiliauskaite;Lithuania
morelli;Luxembourg
orlando;Luxembourg
parisi;Luxembourg
sanna;Luxembourg
santini;Luxembourg
soares;Luxembourg
sousa;Luxembourg
abdallah;Libya
alhadi;Libya
alsharif;Libya
awad;Libya
farag;Libya
hamza;Libya
mo;Libya
osama;Libya
sasi;Libya
shaban;Libya
shebani;Libya
suliman;Libya
alexandru;Moldova
ion;Moldova
radu;Moldova
wang;Moldova
choco;Mali
djire;Mali
king;Mali
ndiaye;Mali
thera;Mali
yacouba;Mali
yalcouye;Mali
yattara;Mali
cho;Myanmar [Burma]
ha;Myanmar [Burma]
htwe;Myanmar [Burma]
noe;Myanmar [Burma]
ra;Myanmar [Burma]
saw;Myanmar [Burma]
thi;Myanmar [Burma]
thiri;Myanmar [Burma]
briffa;Malta
cilia;Malta
magro;Malta
abed;Mozambique
ahmad;Mozambique
bila;Mozambique
joao;Mozambique
mario;Mozambique
martins;Mozambique
shaheen;Mozambique
shurrab;Mozambique
yousef;Mozambique
akhtar;Oman
al-jabri;Oman
alharthi;Oman
hamed;Oman
jutt;Oman
king;Oman
krishna;Oman
mubarak;Oman
salah;Oman
saleem;Oman
shrestha;Oman
siddiqui;Oman
castillo;Papua New Guinea
castro;Papua New Guinea
irakoze;Rwanda
niyitegeka;Rwanda
rugamba;Rwanda
samuel;Rwanda
tuyizere;Rwanda
cerar;Slovenia
filipic;Slovenia
johnson;Slovenia
kramar;Slovenia
kramberger;Slovenia
kranjec;Slovenia
lesnik;Slovenia
leto;Slovenia
marolt;Slovenia
mocnik;Slovenia
nemec;Slovenia
pavlin;Slovenia
pecnik;Slovenia
perko;Slovenia
pirc;Slovenia
rodriguez;Slovenia
rudolf;Slovenia
sever;Slovenia
simonic;Slovenia
vodusek;Slovenia
benjamin;Trinidad and Tobago
clarke;Trinidad and Tobago
pierre;Trinidad and Tobago
samuel;Trinidad and Tobago
anvarov;Uzbekistan
axmedov;Uzbekistan
haydarov;Uzbekistan
ikromov;Uzbekistan
kadirov;Uzbekistan
khusanov;Uzbekistan
mamatov;Uzbekistan
mirzaev;Uzbekistan
safarov;Uzbekistan
umarova;Uzbekistan
yuldasheva;Uzbekistan
nyamande;Zimbabwe
robinson;Zimbabwe
rose;Zimbabwe
rue;Zimbabwe
rusike;Zimbabwe
thompson;Zimbabwe
ananyan;Armenia
arias;Armenia
hovakimyan;Armenia
nikoghosyan;Armenia
valencia;Armenia
yesayan;Armenia
albuquerque;Burkina Faso
black;Burkina Faso
carvalho;Burkina Faso
davis;Burkina Faso
dias;Burkina Faso
franca;Burkina Faso
henrique;Burkina Faso
ismael;Burkina Faso
kabre;Burkina Faso
kone;Burkina Faso
ousmane;Burkina Faso
ramos;Burkina Faso
wilson;Burkina Faso
abdullah;Bahrain
alkaabi;Bahrain
ashraf;Bahrain
jassim;Bahrain
juma;Bahrain
matar;Bahrain
noor;Bahrain
singh;Bahrain
boy;Benin
garcia;Benin
gomez;Benin
ibrahim;Benin
king;Benin
carey;Bahamas
cohen;Bahamas
curry;Bahamas
fox;Bahamas
lopez;Bahamas
munroe;Bahamas
murphy;Bahamas
russo;Bahamas
sawyer;Bahamas
stubbs;Bahamas
aguado;Belize
garrido;Belize
hall;Belize
hidalgo;Belize
molina;Belize
nieto;Belize
ortega;Belize
bukasa;Congo
ia;Congo
kambale;Congo
love;Congo
monga;Congo
mutua;Congo
simon;Congo
winchester;Congo
kabamba;Republic of the Congo
loemba;Republic of the Congo
malonga;Republic of the Congo
mbuyi;Republic of the Congo
sylla;Republic of the Congo
traore;Republic of the Congo
borges;Cuba
campos;Cuba
escobar;Cuba
gil;Cuba
guerrero;Cuba
ochoa;Cuba
oliva;Cuba
roque;Cuba
rubio;Cuba
sierra;Cuba
williams;Cuba
correia;Cape Verde
mello;Cape Verde
neves;Cape Verde
perez;Cape Verde
prado;Cape Verde
ramirez;Cape Verde
sanchez;Cape Verde
bozkurt;Cyprus
dimitriou;Cyprus
evangelou;Cyprus
ioannides;Cyprus
kagan;Cyprus
ozer;Cyprus
papageorgiou;Cyprus
prodromou;Cyprus
socratous;Cyprus
sofokleous;Cyprus
soteriou;Cyprus
ilves;Estonia
johnson;Estonia
kangur;Estonia
parn;Estonia
dabo;Guinea
daouda;Guinea
dia;Guinea
diop;Guinea
fortune;Haiti
innocent;Haiti
jeudy;Haiti
raphael;Haiti
richard;Haiti
wilson;Haiti
arna;Iceland
atli;Iceland
benediktsson;Iceland
bergmann;Iceland
gunnar;Iceland
halldorsdottir;Iceland
helgadottir;Iceland
juskevicius;Lithuania
kairys;Lithuania
lukosevicius;Lithuania
mazeika;Lithuania
stankus;Lithuania
urbonaite;Lithuania
abdalla;Libya
ayad;Libya
idris;Libya
kamal;Libya
moftah;Libya
muftah;Libya
naji;Libya
nuri;Libya
saeed;Libya
salim;Libya
sharif;Libya
sherif;Libya
popescu;Moldova
spinu;Moldova
baba;Mali
diane;Mali
oliveira;Mali
sagara;Mali
seydou;Mali
star;Myanmar [Burma]
yee;Myanmar [Burma]
balzan;Malta
barbara;Malta
callus;Malta
cuschieri;Malta
magri;Malta
xerri;Malta
baker;Mozambique
da conceicao;Mozambique
joaquim;Mozambique
magaia;Mozambique
muchanga;Mozambique
nasser;Mozambique
neves;Mozambique
nhantumbo;Mozambique
osama;Mozambique
gamal;Oman
haider;Oman
mirza;Oman
mustafa;Oman
osman;Oman
qureshi;Oman
saad;Oman
sulaiman;Oman
chan;Papua New Guinea
domingo;Papua New Guinea
fabrice;Rwanda
gatera;Rwanda
habineza;Rwanda
hategekimana;Rwanda
mbabazi;Rwanda
munezero;Rwanda
mutesi;Rwanda
ndayisaba;Rwanda
niyomugabo;Rwanda
official;Rwanda
prince;Rwanda
twahirwa;Rwanda
tomsic;Slovenia
urbancic;Slovenia
vovk;Slovenia
zalar;Slovenia
daniel;Trinidad and Tobago
george;Trinidad and Tobago
gonzales;Trinidad and Tobago
martin;Trinidad and Tobago
mateo;Trinidad and Tobago
nelson;Trinidad and Tobago
parris;Trinidad and Tobago
phillips;Trinidad and Tobago
reid;Trinidad and Tobago
trinidad;Trinidad and Tobago
walker;Trinidad and Tobago
young;Trinidad and Tobago
aminov;Uzbekistan
bobojonov;Uzbekistan
bozorov;Uzbekistan
juraev;Uzbekistan
kayumov;Uzbekistan
nosirov;Uzbekistan
sultonov;Uzbekistan
abdullaev;Uzbekistan
uldashev;Uzbekistan
alaverdyan;Armenia
danielyan;Armenia
hakobian;Armenia
melkonyan;Armenia
nersisyan;Armenia
smbatyan;Armenia
yan;Armenia
brown;Burkina Faso
cavalcanti;Burkina Faso
daniel;Burkina Faso
issouf;Burkina Faso
kambou;Burkina Faso
medeiros;Burkina Faso
mikaelson;Burkina Faso
pare;Burkina Faso
perez;Burkina Faso
sana;Burkina Faso
seydou;Burkina Faso
some;Burkina Faso
alawi;Bahrain
alhaddad;Bahrain
alnoaimi;Bahrain
ashoor;Bahrain
darwish;Bahrain
fahad;Bahrain
madan;Bahrain
majeed;Bahrain
radhi;Bahrain
saif;Bahrain
sharif;Bahrain
zaman;Bahrain
adjovi;Benin
ahmed;Benin
benin;Benin
emmanuel;Benin
mohamed;Benin
santos;Benin
zinsou;Benin
adams;Bahamas
anderson;Bahamas
campbell;Bahamas
collins;Bahamas
francis;Bahamas
green;Bahamas
hall;Bahamas
hanna;Bahamas
mitchell;Bahamas
nicole;Bahamas
strachan;Bahamas
wallace;Bahamas
walsh;Bahamas
wright;Bahamas
adams;Belize
herrera;Belize
hill;Belize
marie;Belize
mitchell;Belize
montero;Belize
scott;Belize
abdi;Congo
bahati;Congo
beya;Congo
bisimwa;Congo
boy;Congo
day;Congo
johnson;Congo
kalume;Congo
ke;Congo
koech;Congo
lee;Congo
michel;Congo
mohammed;Congo
mputu;Congo
mukadi;Congo
mulamba;Congo
silva;Congo
smith;Congo
congo;Republic of the Congo
david;Republic of the Congo
kasongo;Republic of the Congo
mesa;Cuba
montana;Cuba
navarro;Cuba
pereira;Cuba
pupo;Cuba
quesada;Cuba
rios;Cuba
soto;Cuba
alvarez;Cape Verde
brown;Cape Verde
cabral;Cape Verde
cristina;Cape Verde
fonseca;Cape Verde
fortes;Cape Verde
furtado;Cape Verde
guimaraes;Cape Verde
henrique;Cape Verde
silveira;Cape Verde
bey;Cyprus
can;Cyprus
christofides;Cyprus
jones;Cyprus
koc;Cyprus
polat;Cyprus
smith;Cyprus
yavuz;Cyprus
kuusk;Estonia
oja;Estonia
rebane;Estonia
von bock;Estonia
alex;Haiti
bazile;Haiti
design;Haiti
dessalines;Haiti
