name;country
jose-maria;Belize
adji;Senegal
adriana;Angola
adriana;Cuba
agnes;Tanzania
aimable;Rwanda
albert;Rwanda
ae;Thailand
anna;Cape Verde
anne;Ivory Coast
anil;Oman
arshak;Armenia
artan;Macedonia
arna;Iceland
ashley;Thailand
ashraf;Oman
ariana;Kosovo
artur;Estonia
artur;Moldova
aseel;Kuwait
ardita;Kosovo
alice;Rwanda
alina;Uzbekistan
alex;Armenia
alex;Iceland
alex;Mozambique
albina;Kosovo
alejandra;Cuba
alvaro;Trinidad and Tobago
alvin;Papua New Guinea
alison;Zimbabwe
andressa;Cape Verde
andrew;Moldova
andria;Cyprus
andy;Cape Verde
andy;Malta
ange;Benin
anas;Mozambique
amy;Cuba
amy;Thailand
ana;Mozambique
amal;Bahrain
amalia;Cuba
amanda;Bosnia and Herzegovina
amani;Ivory Coast
amani;Rwanda
bah;Mali
aziz;Oman
ayman;Bahrain
abd;Libya
abdoul;Benin
abdrahamane;Mali
abdul;Libya
adam;Belize
adam;Iceland
chipo;Zambia
chris;Haiti
cody;Belize
chiara;Somalia
claudia;Burkina Faso
claudio;Malta
clayton;Malta
christian;Trinidad and Tobago
christiana;Cyprus
christina;Belize
christine;Belize
blue;Iraq
brad;Belize
billy;Bahamas
binta;Senegal
birkir;Iceland
brendan;Bahamas
brent;Trinidad and Tobago
brian;Cape Verde
blaise;Republic of the Congo
bousso;Senegal
bezawit;Ethiopia
bhagya;Sri Lanka
bianca;Cape Verde
benjamin;Iceland
besim;Macedonia
baraa;Iraq
barbara;Somalia
barry;Bahamas
bashir;Libya
bekhzod;Uzbekistan
carol;Angola
cedric;Republic of the Congo
chandima;Sri Lanka
charitha;Sri Lanka
danny;Bahamas
colombo;Sri Lanka
daniel;Mozambique
cynthia;Uganda
cyuzuzo;Rwanda
courtney;Bahamas
cristian;Trinidad and Tobago
bryndis;Iceland
camila;Angola
bunny;Thailand
carl;Haiti
carla;Burkina Faso
cagri;Cyprus
lwin;Myanmar [Burma]
lucia;Trinidad and Tobago
lucy;Zimbabwe
madou;Mali
mady;Senegal
luan;Cape Verde
macedonia;Macedonia
marcus;Trinidad and Tobago
mareme;Senegal
mark;Cyprus
mark;Myanmar [Burma]
marina;Slovenia
marisa;Thailand
margaret;Zambia
maria;Kuwait
mariam;Afghanistan
mariam;Tanzania
nacho;Belize
nadia;Bolivia
nadia;Iraq
mumtaz;Afghanistan
mike;Iceland
milana;Bosnia and Herzegovina
mojgan;Iran
miri;Albania
michael;Bahrain
michael;Republic of the Congo
michelle;Trinidad and Tobago
mher;Armenia
miguel;Malta
manal;Libya
manjola;Albania
magreth;Tanzania
mahdieh;Iran
mahtab;Iran
marah;Syria
maram;Iraq
marcel;Moldova
martha;Tanzania
maxim;Moldova
maxime;Haiti
martin;Cyprus
marwa;Bahrain
mary;Afghanistan
mary;Syria
mateus;Cape Verde
matt;Burkina Faso
matt;Cape Verde
matthew;Burkina Faso
maryam;Palestine
ziad;Palestine
zeynep;Cyprus
yvonne;Uganda
zach;Bahamas
zubair;Oman
zahra;Libya
ulija;Iran
ulija;Uzbekistan
natalja;Azerbaijan
natalja;Uzbekistan
alla;Iran
viktor;Uzbekistan
viktorija;Uzbekistan
zumrud;Azerbaijan
umutoni;Rwanda
urmas;Estonia
vahagn;Armenia
tryggvi;Iceland
tracy;Uganda
triin;Estonia
yona;Tanzania
yahya;Libya
yasir;Oman
xenia;Cyprus
xheni;Albania
yoselin;Bolivia
young;Bahamas
waruna;Sri Lanka
wilson;Haiti
wafa;Palestine
walaa;Mozambique
waleed;Libya
wayne;Malta
tigist;Ethiopia
thomas;Belize
thusitha;Sri Lanka
tome;Macedonia
tomislav;Macedonia
tinsae;Ethiopia
thi;Myanmar [Burma]
thalia;Cuba
valbona;Albania
valens;Rwanda
valentin;Burkina Faso
valeria;Moldova
valery;Haiti
victoria;Belize
vincent;Bahamas
viorel;Moldova
vanessa;Angola
varduhi;Armenia
tarmo;Estonia
taylor;Belize
sylla;Senegal
tania;Cuba
nelly;Armenia
nelson;Haiti
nermin;Azerbaijan
nigel;Malta
nisal;Sri Lanka
nishantha;Sri Lanka
naser;Palestine
nana;Uganda
nasser;Bahrain
nasser;Libya
natalia;Angola
natalija;Slovenia
natasha;Zimbabwe
placide;Rwanda
pierre;Burkina Faso
pilar;Belize
peter;Papua New Guinea
philippe;Haiti
phone;Myanmar [Burma]
phyu;Myanmar [Burma]
prince;Papua New Guinea
patricia;Burkina Faso
patricia;Bahamas
patrick;Papua New Guinea
paul;Cuba
paul;Rwanda
osvaldo;Mozambique
qasim;Oman
queen;Papua New Guinea
queen;Slovenia
rahaf;Palestine
rami;Libya
rana;Iran
randa;Sudan
randy;Cuba
rania;Syria
ranjith;Sri Lanka
rachel;Zimbabwe
rene;Burkina Faso
rene;Cuba
reem;Bahrain
reham;Palestine
renata;Slovenia
richard;Papua New Guinea
rick;Belize
reynaldo;Cuba
ricardo;Mozambique
orn;Iceland
oleg;Estonia
olga;Estonia
olof;Iceland
omar;Burkina Faso
omar;Cuba
noura;Qatar
nsamba;Uganda
soley;Iceland
sonia;Bolivia
sonia;Belize
sophie;Zimbabwe
silva;Albania
silver;Estonia
shohruh;Uzbekistan
stephanie;Cape Verde
steve;Burkina Faso
steve;Republic of the Congo
steve;Trinidad and Tobago
sunil;Sri Lanka
susan;Thailand
susana;Cuba
shabnam;Afghanistan
shahid;Oman
shahrzad;Iran
shaima;Kuwait
sham;Syria
serge;Benin
serge;Rwanda
sam;Malta
samar;Iraq
samba;Republic of the Congo
salif;Burkina Faso
saliya;Sri Lanka
samir;Macedonia
sara;Bolivia
sarah;Albania
sarah;Republic of the Congo
sarah;Libya
sandra;Ivory Coast
sandra;Estonia
sandra;Iceland
sandra;Syria
sandra;Zimbabwe
saud;Oman
sardorbek;Uzbekistan
rodica;Moldova
robert;Papua New Guinea
romaric;Benin
romeo;Benin
rose;Iraq
roaa;Iraq
robenson;Haiti
rugile;Lithuania
ruth;Haiti
ruth;Malta
rufaro;Zimbabwe
saeed;Palestine
sabrina;Cape Verde
sachin;Sri Lanka
rovena;Albania
roxana;Cuba
safaa;Palestine
safaa;Sudan
sahar;Kuwait
rutendo;Zimbabwe
ruth;Belize
ruchira;Sri Lanka
rue;Zimbabwe
saif;Libya
saint-louis;Haiti
stephanie;Ivory Coast
steve;Haiti
steven;Rwanda
star;Myanmar [Burma]
stas;Moldova
sven;Estonia
sweet;Kuwait
sweet;Uganda
sulaiman;Oman
sumudu;Sri Lanka
sona;Azerbaijan
siranush;Armenia
snow;Myanmar [Burma]
sore;Burkina Faso
shqipe;Kosovo
sheila;Uganda
rita;Somalia
rob;Cape Verde
rola;Palestine
robert;Myanmar [Burma]
sevil;Azerbaijan
selin;Cyprus
samir;Oman
samuel;Benin
samuel;Trinidad and Tobago
sandar;Myanmar [Burma]
sam;Benin
sameer;Palestine
salma;Kuwait
salma;Kosovo
sara;Ivory Coast
sarah;Papua New Guinea
sandra;Zambia
bupe;Zambia
busjra;Cyprus
bujar;Macedonia
camilo;Armenia
carmen;Trinidad and Tobago
brittany;Bahamas
berat;Macedonia
bernard;Haiti
bertrand;Haiti
bea;Belize
beatrice;Haiti
beatrice;Tanzania
benjamin;Republic of the Congo
bee;Zimbabwe
bara;Palestine
batool;Kuwait
christelle;Haiti
christian;Bahamas
christine;Malta
christopher;Papua New Guinea
chichi;Zambia
claude;Haiti
bobby;Bahamas
brahima;Mali
boris;Benin
botir;Uzbekistan
brian;Papua New Guinea
brian;Trinidad and Tobago
blanca;Belize
dan;Cape Verde
dana;Moldova
dagny;Iceland
charles;Benin
celine;Burkina Faso
carolina;Burkina Faso
carolina;Belize
caroline;Cape Verde
caroline;Malta
ch;Oman
chama;Zambia
dario;Mozambique
dave;Iceland
davidson;Haiti
debora;Angola
jose-manuel;Trinidad and Tobago
josephine;Tanzania
jonathan;Papua New Guinea
joe;Republic of the Congo
joe;Cape Verde
joel;Haiti
johann;Malta
khamis;Oman
khun;Myanmar [Burma]
kejsi;Albania
kelly;Uganda
kelly;Zimbabwe
kim;Qatar
kim;Syria
kim;Zimbabwe
khalifa;Oman
khalil;Libya
leila;Azerbaijan
laura;Cape Verde
lara;Palestine
larry;Bahamas
kante;Mali
kapila;Sri Lanka
karen;Bahamas
karen;Papua New Guinea
katrin;Estonia
kassi;Ivory Coast
kate;Macedonia
kate;Zambia
kayla;Bahamas
julie;Burkina Faso
julija;Slovenia
kalifa;Mali
kalisa;Rwanda
juli;Albania
julia;Estonia
klavdija;Slovenia
klevi;Albania
laila;Palestine
lale;Azerbaijan
kristiina;Estonia
kyle;Papua New Guinea
kyobe;Uganda
loizos;Cyprus
liberty;Zimbabwe
ljubomir;Macedonia
loic;Republic of the Congo
liridona;Kosovo
lisa;Trinidad and Tobago
lil;Haiti
ilaha;Azerbaijan
ibrahim;Republic of the Congo
humaid;Oman
hrant;Armenia
ina;Somalia
hana;Kosovo
hani;Libya
hanna;Syria
hannah;Zambia
hajer;Libya
happy;Myanmar [Burma]
happy;Tanzania
guy;Haiti
gudhjon;Iceland
helen;Estonia
hesham;Libya
hjalti;Iceland
hillary;Tanzania
heather;Belize
heather;Zambia
helton;Mozambique
hayat;Ethiopia
jeff;Cape Verde
jeff;Estonia
jeff;Papua New Guinea
jennifer;Haiti
jeremy;Cape Verde
jerneja;Slovenia
jessica;Zambia
jim;Cape Verde
jo;Uganda
jean;Republic of the Congo
jean-marie;Haiti
james;Mozambique
jamie;Malta
javlon;Uzbekistan
javokhir;Uzbekistan
jan;Estonia
jane;Bosnia and Herzegovina
jane;Zambia
ingibjorg;Iceland
iskandar;Uzbekistan
island;Bahamas
ismail;Oman
jacques;Republic of the Congo
jack;Papua New Guinea
glen;Malta
glenn;Bahamas
gloire;Republic of the Congo
gul;Azerbaijan
fabio;Cape Verde
farruh;Uzbekistan
fatima;Belize
fatima;Kosovo
faustin;Rwanda
eva;Macedonia
faith;Congo
faiza;Somalia
feven;Ethiopia
fran;Trinidad and Tobago
fridhrik;Iceland
gerard;Rwanda
elie;Haiti
ema;Slovenia
elton;Mozambique
ehab;Libya
ela;Albania
edna;Angola
doreen;Tanzania
eddy;Haiti
eddy;Rwanda
don;Estonia
don;Haiti
dhammika;Sri Lanka
denise;Malta
doaa;Mozambique
dina;Kosovo
diana;Cuba
dicko;Burkina Faso
dieyna;Senegal
dildora;Uzbekistan
emmy;Uganda
eneida;Albania
eng;Zimbabwe
enis;Macedonia
erza;Kosovo
esi;Albania
esra;Cyprus
emily;Uganda
emma;Malta
ermira;Albania
erna;Iceland
ester;Tanzania
esther;Tanzania
erick;Cape Verde
erinda;Albania
abo;Libya
abu;Libya
abu;Mozambique
aby;Senegal
abdullah;Bahrain
abdulsalam;Libya
adam;Malta
abdul;Mozambique
arlinda;Albania
armela;Albania
arnaud;Republic of the Congo
arpi;Armenia
asmaa;Syria
artyom;Armenia
asad;Oman
ashley;Zambia
aivar;Estonia
akram;Libya
ala;Palestine
alain;Haiti
adnan;Libya
agatha;Uganda
ahlam;Palestine
ahmadou;Mali
ahmed;Benin
ann;Papua New Guinea
anna;Belize
anna;Ivory Coast
anu;Sri Lanka
angela;Angola
angela;Cyprus
angelica;Papua New Guinea
ar;Myanmar [Burma]
anne;Congo
bahtiyor;Uzbekistan
ba;Myanmar [Burma]
bader;Bahrain
bado;Burkina Faso
austin;Myanmar [Burma]
aysha;Bahrain
aya;Mozambique
ayia;Cyprus
ayman;Mozambique
ayoub;Libya
alla;Armenia
alla;Libya
alexis;Haiti
alfredo;Mozambique
alice;Zimbabwe
alina;Estonia
alinda;Uganda
alma;Iceland
aleksei;Estonia
alex;Macedonia
alex;Rwanda
anderson;Trinidad and Tobago
andrea;Angola
andrea;Estonia
andrea;Iceland
andrea;Trinidad and Tobago
andrea;Tanzania
andrew;Myanmar [Burma]
andrew;Trinidad and Tobago
andrian;Moldova
amanda;Uganda
amira;Kosovo
amy;Bahamas
orhan;Cyprus
olga;Azerbaijan
olga;Lithuania
nouhoum;Mali
nour;Kosovo
nourah;Kuwait
nuriddin;Uzbekistan
pink;Thailand
precious;Uganda
priscilla;Zambia
nilar;Myanmar [Burma]
niyo;Rwanda
nelly;Ivory Coast
nelly;Tanzania
nisreen;Syria
nita;Kosovo
nives;Slovenia
nicole;Belize
nicole;Slovenia
natalia;Trinidad and Tobago
natalija;Lithuania
natavan;Azerbaijan
namara;Uganda
nana;Ivory Coast
nana;Syria
nancy;Syria
neja;Slovenia
ray;Malta
renata;Angola
richard;Malta
oulai;Ivory Coast
oumou;Mali
ozgur;Cyprus
paul;Benin
paul;Moldova
paula;Cape Verde
paula;Trinidad and Tobago
pantelis;Cyprus
parvana;Azerbaijan
pascal;Rwanda
patience;Zambia
patrice;Benin
pablo;Cape Verde
pavlos;Cyprus
pece;Macedonia
pedro;Trinidad and Tobago
rain;Estonia
rafael;Trinidad and Tobago
rachel;Congo
max;Moldova
mayara;Afghanistan
mbabazi;Rwanda
matthew;Trinidad and Tobago
maty;Senegal
mary;Qatar
monica;Cuba
monica;Cape Verde
monica;Somalia
moosa;Oman
mukuka;Zambia
nada;Bosnia and Herzegovina
nadia;Afghanistan
nadia;Angola
ly;Senegal
lubna;Palestine
marcia;Angola
marcio;Cape Verde
marco;Cape Verde
mark;Iceland
mariam;Kosovo
marinela;Angola
maria;Bosnia and Herzegovina
maria;Congo
maria;Ivory Coast
maria;Zambia
marat;Uzbekistan
mansur;Uzbekistan
manuel;Malta
mala;Bosnia and Herzegovina
mali;Mali
manal;Syria
mane;Senegal
mai;Palestine
maha;Libya
maimouna;Guinea
mais;Syria
maisam;Afghanistan
majdi;Libya
majlinda;Albania
mike;Malta
mila;Macedonia
mina;Oman
mona;Kosovo
mimi;Macedonia
michael;Armenia
michael;Haiti
michelle;Malta
mignon;Ivory Coast
mihail;Moldova
taron;Armenia
taher;Libya
taja;Slovenia
sydney;Zimbabwe
tatiana;Angola
tatjana;Estonia
tatjana;Macedonia
yordanos;Ethiopia
young;Ivory Coast
xiao;Thailand
yanet;Cuba
yasin;Cyprus
muxammad;Uzbekistan
dima;Azerbaijan
ilxom;Uzbekistan
irina;Azerbaijan
ulija;Moldova
svetlana;Armenia
sergej;Armenia
aleksej;Uzbekistan
anastasija;Moldova
zainab;Palestine
zeyna;Senegal
zoki;Macedonia
zarina;Uzbekistan
usman;Bahrain
vafa;Azerbaijan
ulviyye;Azerbaijan
tsitsi;Zimbabwe
tonu;Estonia
tony;Benin
victor;Myanmar [Burma]
victoria;Cape Verde
victoria;Zambia
veronica;Moldova
violeta;Macedonia
vita;Lithuania
wesam;Palestine
willy;Rwanda
wan;Thailand
waleed;Bahrain
teuta;Albania
tina;Zambia
theresa;Zambia
thida;Myanmar [Burma]
tom;Cape Verde
tom;Estonia
tom;Malta
tiziana;Somalia
tiffany;Bahamas
thae;Myanmar [Burma]
tolo;Mali
thomas;Iceland
theresa;Bahamas
zahra;Somalia
zainab;Oman
zala;Slovenia
zdravko;Macedonia
yannick;Benin
yannick;Republic of the Congo
young;Angola
young;Burkina Faso
young;Somalia
young;Trinidad and Tobago
yousef;Mozambique
yadira;Cuba
yagmur;Cyprus
yaima;Cuba
yolanda;Angola
tara;Bahamas
tariq;Bahrain
tasha;Zambia
tasneem;Sudan
tamara;Zambia
alena;Uzbekistan
vera;Moldova
ludmila;Uzbekistan
vladimir;Armenia
vlora;Kosovo
wendy;Haiti
wendy;Zambia
walter;Mozambique
watson;Haiti
vullnet;Macedonia
wafa;Libya
walaa;Sudan
tyler;Estonia
ulkar;Azerbaijan
traore;Republic of the Congo
tony;Mozambique
valerija;Slovenia
valter;Mozambique
vanessa;Belize
vazgen;Armenia
viktoria;Iceland
victor;Benin
victor;Trinidad and Tobago
veronica;Tanzania
veronika;Slovenia
erik;Armenia
erik;Estonia
esraa;Syria
emmanuella;Ivory Coast
emile;Rwanda
emily;Myanmar [Burma]
emma;Rwanda
emma;Zambia
ernesto;Mozambique
gaye;Senegal
geir;Iceland
gema;Belize
gabriel;Malta
ghada;Kuwait
fannar;Iceland
farag;Libya
farhia;Somalia
eva;Congo
eva;Lithuania
ezgi;Cyprus
eydis;Iceland
fred;Republic of the Congo
flora;Tanzania
florence;Tanzania
dima;Palestine
divine;Rwanda
diakaridia;Mali
dicko;Mali
derek;Bahamas
derya;Cyprus
dinusha;Sri Lanka
elena;Estonia
elena;Somalia
dominic;Trinidad and Tobago
dominique;Senegal
duygu;Cyprus
duha;Palestine
doug;Bahamas
eda;Cyprus
lina;Kuwait
linda;Syria
ljubica;Macedonia
lorena;Angola
lil;Benin
lisa;Estonia
lisa;Iceland
loua;Guinea
laura;Iceland
laura;Kosovo
larissa;Angola
joel;Cape Verde
joelle;Ivory Coast
jordan;Estonia
jose;Bahamas
jose;Republic of the Congo
joshua;Bahamas
jokull;Iceland
kine;Senegal
king;Myanmar [Burma]
khayala;Azerbaijan
kelly;Burkina Faso
kern;Trinidad and Tobago
kim;Tanzania
kya;Senegal
lamah;Guinea
lana;Palestine
laima;Lithuania
karim;Libya
karen;Burkina Faso
karen;Cyprus
kamal;Libya
kamila;Uzbekistan
katie;Zambia
juan;Cape Verde
kadi;Estonia
joyce;Tanzania
julie;Bahamas
julie;Zambia
jules;Republic of the Congo
julia;Angola
julia;Lithuania
julia;Zimbabwe
jurga;Lithuania
sane;Senegal
sam;Estonia
samanta;Lithuania
sana;Qatar
sana;Senegal
sara;Mozambique
sara;Trinidad and Tobago
sara;Zimbabwe
salimata;Senegal
sally;Zambia
salma;Libya
sophia;Cyprus
silvi;Albania
sondos;Libya
sky;Myanmar [Burma]
sofia;Cyprus
sabina;Albania
sabreen;Palestine
sabrina;Somalia
sadiq;Bahrain
ruth;Ivory Coast
ruth;Ethiopia
rossana;Somalia
roula;Syria
ryan;Iceland
steinunn;Iceland
stephen;Trinidad and Tobago
steve;Cape Verde
stefanija;Macedonia
seda;Armenia
serena;Somalia
shahd;Sudan
sevara;Uzbekistan
shin;Myanmar [Burma]
sigga;Iceland
sharifah;Uganda
shashika;Sri Lanka
shaun;Malta
shawn;Trinidad and Tobago
rosa;Angola
rosa;Iceland
rosa;Somalia
risto;Estonia
romuald;Benin
riina;Estonia
rose;Kuwait
rose;Papua New Guinea
rose;Senegal
demetra;Cyprus
dave;Cape Verde
dave;Trinidad and Tobago
david;Moldova
darren;Malta
deen;Benin
claude;Republic of the Congo
claudia;Cape Verde
chloe;Cyprus
cherry;Myanmar [Burma]
colin;Malta
bruna;Burkina Faso
brynja;Iceland
camila;Burkina Faso
carlos;Mali
carmela;Somalia
bedour;Kuwait
betsy;Cuba
barbara;Cuba
celia;Belize
catherine;Tanzania
carol;Belize
carol;Zambia
carol;Zimbabwe
caroline;Burkina Faso
blue;Myanmar [Burma]
bianca;Burkina Faso
birna;Iceland
brandon;Malta
dalia;Kuwait
constantin;Moldova
cristina;Cuba
grace;Myanmar [Burma]
hassane;Mali
heimir;Iceland
helena;Angola
heritier;Republic of the Congo
ian;Bahamas
ilona;Lithuania
iman;Syria
honey;Myanmar [Burma]
hrafnhildur;Iceland
guzal;Uzbekistan
hamid;Libya
hasan;Libya
gummi;Iceland
hafthor;Iceland
ingrid;Cape Verde
ingrida;Lithuania
inma;Belize
isabella;Somalia
irakoze;Rwanda
irene;Congo
irina;Lithuania
isa;Bahrain
isaac;Benin
isaac;Republic of the Congo
jacques;Rwanda
jaffar;Bahrain
jenny;Cape Verde
jenny;Zambia
jeremie;Republic of the Congo
jeffrey;Bahamas
jessica;Ivory Coast
jessica;Estonia
jessica;Zimbabwe
jeta;Kosovo
jane;Qatar
jean;Benin
jean-luc;Rwanda
jason;Estonia
jaime;Mozambique
jake;Bahamas
james;Trinidad and Tobago
jamie;Papua New Guinea
javier;Trinidad and Tobago
megan;Belize
melisa;Cyprus
melissa;Burkina Faso
michela;Somalia
michelle;Ivory Coast
michelle;Cape Verde
mercy;Zimbabwe
ma;Myanmar [Burma]
ma;Senegal
maarja;Estonia
luis;Bahamas
luisa;Angola
lubna;Syria
lucas;Mozambique
maryam;Syria
maryam;Tanzania
may;Syria
maya;Macedonia
martyna;Lithuania
marwa;Kosovo
mary;Angola
mary;Burkina Faso
mary;Cyprus
mary;Zimbabwe
matt;Benin
matthias;Iceland
maurice;Trinidad and Tobago
mostafa;Libya
mpho;Congo
muftah;Libya
nadia;Ivory Coast
nadica;Macedonia
nadja;Slovenia
murilo;Cape Verde
muna;Palestine
milena;Slovenia
milica;Macedonia
milton;Mozambique
mirriam;Zambia
momo;Mali
monder;Libya
mina;Senegal
mine;Cyprus
moh;Mali
mohammad;Mozambique
mohaned;Libya
mari;Armenia
maria;Slovenia
maria;Tanzania
mariko;Mali
mariam;Somalia
marian;Moldova
mariana;Angola
marianne;Senegal
malcolm;Malta
malik;Libya
marc;Republic of the Congo
mamady;Mali
mame;Ethiopia
man;Zambia
mandy;Zimbabwe
ana;Kuwait
anabel;Cuba
andrea;Cuba
andrea;Zambia
amina;Guinea
amina;Tanzania
amir;Libya
ammar;Bahrain
amna;Libya
amy;Ivory Coast
andrijana;Macedonia
amal;Syria
amanda;Angola
amara;Mali
alan;Cape Verde
adriana;Armenia
al;Libya
alaa;Bahrain
aidara;Senegal
afnan;Kuwait
afsana;Azerbaijan
abdu;Libya
abdulaziz;Bahrain
abo;Mozambique
abbas;Bahrain
abeer;Oman
arnold;Republic of the Congo
arnor;Iceland
artem;Moldova
ardiana;Kosovo
armenia;Armenia
asha;Tanzania
ashraf;Mozambique
aslaug;Iceland
asli;Cyprus
asma;Kuwait
asta;Iceland
artjom;Estonia
arwa;Sudan
alejandro;Armenia
ali;Republic of the Congo
alia;Syria
alicia;Cuba
aline;Cape Verde
alfred;Malta
antoine;Rwanda
angel;Cape Verde
angela;Zimbabwe
angelica;Somalia
angelo;Mozambique
ayah;Palestine
ayat;Sudan
aurelija;Lithuania
ausrine;Lithuania
avishka;Sri Lanka
randy;Trinidad and Tobago
radica;Macedonia
rafaela;Cape Verde
raissa;Ivory Coast
raja;Bahrain
raja;Qatar
rakel;Iceland
rama;Palestine
rahma;Somalia
rahma;Tanzania
qendresa;Kosovo
queen;Ivory Coast
rachel;Estonia
niza;Zambia
njomza;Kosovo
nicole;Papua New Guinea
niki;Cyprus
nicholas;Bahamas
nisreen;Palestine
oddur;Iceland
oksana;Lithuania
nurlana;Azerbaijan
nurana;Azerbaijan
pendo;Tanzania
pierre;Mali
pessi;Angola
pete;Bahamas
peter;Iceland
peter;Trinidad and Tobago
oulimata;Senegal
paul;Estonia
park;Myanmar [Burma]
naomi;Malta
naomi;Zambia
ndeye-astou;Senegal
nandar;Myanmar [Burma]
rasmus;Estonia
raul;Trinidad and Tobago
real;Myanmar [Burma]
rena;Azerbaijan
red;Myanmar [Burma]
reem;Oman
reem;Kosovo
reema;Palestine
regis;Benin
rayan;Libya
richard;Benin
renee;Trinidad and Tobago
renz;Papua New Guinea
reem;Libya
regis;Rwanda
reham;Syria
reine;Ivory Coast
renata;Burkina Faso
renata;Macedonia
renato;Cape Verde
nune;Armenia
ong;Ivory Coast
olivia;Bahamas
nyo;Myanmar [Burma]
noor;Oman
noor;Somalia
rachael;Zimbabwe
rachel;Cuba
rachel;Iceland
rainer;Estonia
raphael;Republic of the Congo
raquel;Cuba
queen;Kuwait
queen;Somalia
ragnheidhur;Iceland
rana;Libya
rana;Sudan
rana;Kosovo
randa;Palestine
nimo;Somalia
nina;Ivory Coast
nge;Myanmar [Burma]
nick;Estonia
nicolas;Republic of the Congo
nicole;Trinidad and Tobago
nicoleta;Moldova
nicu;Moldova
nigora;Uzbekistan
nika;Azerbaijan
nikita;Moldova
najma;Somalia
nana;Zambia
nanna;Iceland
natalie;Cyprus
natalie;Zimbabwe
natasha;Malta
nathalie;Haiti
prince;Rwanda
princess;Libya
praise;Zimbabwe
piret;Estonia
peter;Benin
peter;Republic of the Congo
peter;Cape Verde
oula;Syria
oumar;Republic of the Congo
ozge;Cyprus
pamela;Zimbabwe
patricia;Zimbabwe
patrick;Myanmar [Burma]
paulina;Lithuania
cristian;Moldova
dalia;Mozambique
cynthia;Ivory Coast
crystal;Trinidad and Tobago
dan;Republic of the Congo
danica;Papua New Guinea
carlos;Estonia
bruno;Republic of the Congo
candice;Trinidad and Tobago
bushra;Syria
debbie;Zimbabwe
deborah;Bahamas
deeqa;Somalia
christine;Haiti
christine;Tanzania
chloe;Burkina Faso
chris;Benin
bonnie;Bahamas
beza;Ethiopia
blagica;Macedonia
blue;Kuwait
bo;Bahrain
brianna;Bahamas
ben;Benin
ben;Estonia
bernard;Benin
beatrice;Lithuania
beatriz;Cape Verde
beni;Republic of the Congo
